store_id,store_name,region,country,is_online
1503,STORE_1503,CENTRAL,FR,0
1504,STORE_1504,SOUTH,FR,0
1505,STORE_1505,SOUTH,SG,1
1506,STORE_1506,NORTH,FR,0
1507,STORE_1507,SOUTH,DE,0
1508,STORE_1508,WEST,DE,1
1509,STORE_1509,CENTRAL,FR,1
1510,STORE_1510,WEST,DE,1
1511,STORE_1511,SOUTH,DE,0
1512,STORE_1512,EAST,FR,1
1513,STORE_1513,NORTH,SG,1
1514,STORE_1514,NORTH,SG,1
1515,STORE_1515,EAST,DE,0
1516,STORE_1516,NORTH,FR,0
1517,STORE_1517,WEST,UK,1
1518,STORE_1518,EAST,US,1
1519,STORE_1519,WEST,SG,1
1520,STORE_1520,WEST,IN,0
1521,STORE_1521,WEST,DE,0
1522,STORE_1522,WEST,US,0
1523,STORE_1523,NORTH,IN,0
1524,STORE_1524,WEST,FR,1
1525,STORE_1525,WEST,DE,1
1526,STORE_1526,NORTH,IN,0
1527,STORE_1527,SOUTH,IN,0
1528,STORE_1528,SOUTH,SG,1
1529,STORE_1529,EAST,US,0
1530,STORE_1530,CENTRAL,US,0
1531,STORE_1531,SOUTH,UK,1
1532,STORE_1532,SOUTH,US,0
1533,STORE_1533,CENTRAL,UK,0
1534,STORE_1534,SOUTH,UK,1
1535,STORE_1535,WEST,US,0
1536,STORE_1536,SOUTH,SG,0
1537,STORE_1537,SOUTH,UK,1
1538,STORE_1538,NORTH,FR,1
1539,STORE_1539,NORTH,IN,0
1540,STORE_1540,CENTRAL,DE,1
1541,STORE_1541,EAST,UK,0
1542,STORE_1542,EAST,SG,1
1543,STORE_1543,NORTH,DE,1
1544,STORE_1544,EAST,DE,0
1545,STORE_1545,WEST,UK,1
1546,STORE_1546,NORTH,FR,0
1547,STORE_1547,,US,1
1548,STORE_1548,EAST,SG,1
1549,STORE_1549,SOUTH,IN,0
1550,STORE_1550,NORTH,UK,0
1551,STORE_1551,NORTH,DE,0
1552,STORE_1552,EAST,US,0
1553,STORE_1553,CENTRAL,FR,1
1554,STORE_1554,CENTRAL,FR,1
1555,STORE_1555,WEST,IN,0
1556,STORE_1556,WEST,FR,0
1557,STORE_1557,CENTRAL,FR,0
1558,STORE_1558,SOUTH,DE,0
1559,STORE_1559,NORTH,UK,1
1560,STORE_1560,CENTRAL,IN,1
1561,STORE_1561,NORTH,SG,0
1562,STORE_1562,SOUTH,SG,1
1563,STORE_1563,EAST,DE,0
1564,STORE_1564,WEST,SG,1
1565,STORE_1565,CENTRAL,UK,0
1566,STORE_1566,SOUTH,FR,0
1567,STORE_1567,SOUTH,SG,1
1568,STORE_1568,WEST,FR,0
1569,STORE_1569,EAST,US,1
1570,STORE_1570,EAST,IN,1
1571,STORE_1571,SOUTH,SG,1
1572,STORE_1572,SOUTH,FR,1
1573,STORE_1573,NORTH,US,1
1574,STORE_1574,WEST,US,0
1575,STORE_1575,CENTRAL,IN,0
1576,STORE_1576,EAST,IN,1
1577,STORE_1577,SOUTH,US,1
1578,STORE_1578,CENTRAL,UK,1
1579,STORE_1579,NORTH,IN,1
1580,STORE_1580,SOUTH,US,0
1581,STORE_1581,NORTH,IN,1
1582,STORE_1582,EAST,FR,1
1583,STORE_1583,SOUTH,SG,0
1584,STORE_1584,SOUTH,UK,1
1585,STORE_1585,CENTRAL,IN,0
1586,STORE_1586,EAST,US,0
1587,STORE_1587,NORTH,UK,1
1588,STORE_1588,EAST,DE,1
1589,STORE_1589,EAST,DE,0
1590,STORE_1590,SOUTH,SG,1
1591,STORE_1591,NORTH,SG,1
1592,STORE_1592,NORTH,UK,1
1593,STORE_1593,NORTH,DE,0
1594,STORE_1594,NORTH,US,1
1595,STORE_1595,SOUTH,US,0
1596,STORE_1596,CENTRAL,DE,0
1597,STORE_1597,EAST,DE,1
1598,STORE_1598,NORTH,DE,1
1599,STORE_1599,NORTH,US,1
1600,STORE_1600,SOUTH,SG,0
1601,STORE_1601,NORTH,UK,1
1602,STORE_1602,CENTRAL,UK,0
1603,STORE_1603,WEST,US,1
1604,STORE_1604,SOUTH,UK,0
1605,STORE_1605,WEST,FR,1
1606,STORE_1606,EAST,UK,0
1607,STORE_1607,SOUTH,US,1
1608,STORE_1608,SOUTH,SG,0
1609,STORE_1609,NORTH,UK,0
1610,STORE_1610,CENTRAL,SG,0
1611,STORE_1611,SOUTH,FR,0
1612,STORE_1612,NORTH,FR,0
1613,STORE_1613,SOUTH,IN,0
1614,STORE_1614,SOUTH,DE,0
1615,STORE_1615,EAST,SG,1
1616,STORE_1616,NORTH,US,1
1617,STORE_1617,NORTH,DE,0
1618,STORE_1618,CENTRAL,UK,0
1619,STORE_1619,NORTH,DE,0
1620,STORE_1620,CENTRAL,DE,0
1621,STORE_1621,EAST,UK,0
1622,STORE_1622,SOUTH,FR,1
1623,STORE_1623,NORTH,FR,1
1624,STORE_1624,SOUTH,FR,1
1625,STORE_1625,EAST,FR,1
1626,STORE_1626,WEST,FR,0
1627,STORE_1627,NORTH,DE,0
1628,STORE_1628,SOUTH,DE,1
1629,STORE_1629,SOUTH,SG,1
1630,STORE_1630,CENTRAL,DE,1
1631,STORE_1631,EAST,SG,1
1632,STORE_1632,NORTH,US,0
1633,STORE_1633,WEST,FR,1
1634,STORE_1634,EAST,US,0
1635,STORE_1635,NORTH,IN,1
1636,STORE_1636,SOUTH,IN,1
1637,STORE_1637,NORTH,UK,1
1638,STORE_1638,WEST,DE,1
1639,STORE_1639,CENTRAL,DE,0
1640,STORE_1640,SOUTH,UK,0
1641,STORE_1641,NORTH,US,0
1642,STORE_1642,CENTRAL,SG,0
1643,STORE_1643,NORTH,UK,0
1644,STORE_1644,SOUTH,FR,1
1645,STORE_1645,SOUTH,UK,1
1646,STORE_1646,CENTRAL,DE,1
1647,STORE_1647,EAST,UK,1
1648,STORE_1648,NORTH,FR,1
1649,STORE_1649,,UK,1
1650,STORE_1650,CENTRAL,FR,0
1651,STORE_1651,WEST,FR,0
1652,STORE_1652,EAST,US,1
1653,STORE_1653,CENTRAL,FR,1
1654,STORE_1654,CENTRAL,SG,1
1655,STORE_1655,EAST,IN,1
1656,STORE_1656,NORTH,US,1
1657,STORE_1657,CENTRAL,IN,1
1658,STORE_1658,CENTRAL,UK,0
1659,STORE_1659,,SG,0
1660,STORE_1660,NORTH,FR,0
1661,STORE_1661,SOUTH,IN,1
1662,STORE_1662,WEST,DE,0
1663,STORE_1663,NORTH,FR,0
1664,STORE_1664,EAST,US,0
1665,STORE_1665,SOUTH,FR,0
1666,STORE_1666,SOUTH,US,1
1667,STORE_1667,WEST,DE,0
1668,STORE_1668,EAST,US,1
1669,STORE_1669,CENTRAL,US,1
1670,STORE_1670,SOUTH,FR,1
1671,STORE_1671,NORTH,SG,0
1672,STORE_1672,WEST,FR,0
1673,STORE_1673,SOUTH,US,1
1674,STORE_1674,,US,0
1675,STORE_1675,EAST,FR,1
1676,STORE_1676,NORTH,UK,0
1677,STORE_1677,WEST,US,1
1678,STORE_1678,EAST,US,0
1679,STORE_1679,NORTH,US,0
1680,STORE_1680,NORTH,SG,1
1681,STORE_1681,EAST,SG,1
1682,STORE_1682,EAST,SG,1
1683,STORE_1683,NORTH,US,1
1684,STORE_1684,WEST,SG,0
1685,STORE_1685,NORTH,SG,0
1686,STORE_1686,WEST,FR,0
1687,STORE_1687,NORTH,DE,0
1688,STORE_1688,SOUTH,DE,1
1689,STORE_1689,CENTRAL,SG,1
1690,STORE_1690,SOUTH,IN,1
1691,STORE_1691,NORTH,SG,1
1692,STORE_1692,WEST,IN,1
1693,STORE_1693,SOUTH,DE,0
1694,STORE_1694,NORTH,UK,0
1695,STORE_1695,SOUTH,SG,0
1696,STORE_1696,EAST,IN,1
1697,STORE_1697,EAST,IN,0
1698,STORE_1698,SOUTH,IN,1
1699,STORE_1699,CENTRAL,UK,1
1700,STORE_1700,SOUTH,SG,1
1701,STORE_1701,SOUTH,DE,0
1702,STORE_1702,EAST,UK,1
1703,STORE_1703,NORTH,IN,0
1704,STORE_1704,CENTRAL,IN,1
1705,STORE_1705,SOUTH,IN,0
1706,STORE_1706,CENTRAL,DE,1
1707,STORE_1707,WEST,DE,1
1708,STORE_1708,EAST,DE,1
1709,STORE_1709,WEST,FR,0
1710,STORE_1710,WEST,US,0
1711,STORE_1711,SOUTH,IN,1
1712,STORE_1712,CENTRAL,SG,0
1713,STORE_1713,WEST,FR,1
1714,STORE_1714,,IN,0
1715,STORE_1715,CENTRAL,DE,0
1716,STORE_1716,NORTH,UK,1
1717,STORE_1717,NORTH,FR,1
1718,STORE_1718,NORTH,SG,0
1719,STORE_1719,WEST,SG,0
1720,STORE_1720,CENTRAL,US,1
1721,STORE_1721,WEST,DE,0
1722,STORE_1722,NORTH,UK,1
1723,STORE_1723,EAST,US,1
1724,STORE_1724,NORTH,FR,0
1725,STORE_1725,SOUTH,US,1
1726,STORE_1726,SOUTH,FR,1
1727,STORE_1727,CENTRAL,DE,1
1728,STORE_1728,WEST,SG,1
1729,STORE_1729,SOUTH,US,0
1730,STORE_1730,WEST,US,1
1731,STORE_1731,CENTRAL,SG,0
1732,STORE_1732,CENTRAL,US,0
1733,STORE_1733,SOUTH,US,0
1734,STORE_1734,EAST,IN,1
1735,STORE_1735,NORTH,FR,1
1736,STORE_1736,CENTRAL,SG,1
1737,STORE_1737,WEST,IN,1
1738,STORE_1738,WEST,FR,0
1739,STORE_1739,WEST,UK,1
1740,STORE_1740,NORTH,UK,1
1741,STORE_1741,CENTRAL,UK,0
1742,STORE_1742,WEST,IN,1
1743,STORE_1743,CENTRAL,IN,0
1744,STORE_1744,EAST,US,0
1745,STORE_1745,SOUTH,UK,0
1746,STORE_1746,SOUTH,UK,1
1747,STORE_1747,SOUTH,IN,1
1748,STORE_1748,EAST,DE,1
1749,STORE_1749,NORTH,UK,1
1750,STORE_1750,NORTH,UK,0
1751,STORE_1751,EAST,IN,1
1752,STORE_1752,SOUTH,SG,1
1753,STORE_1753,EAST,DE,0
1754,STORE_1754,WEST,IN,1
1755,STORE_1755,NORTH,UK,1
1756,STORE_1756,EAST,US,0
1757,STORE_1757,NORTH,DE,0
1758,STORE_1758,EAST,DE,1
1759,STORE_1759,WEST,SG,0
1760,STORE_1760,EAST,SG,0
1761,STORE_1761,NORTH,US,1
1762,STORE_1762,CENTRAL,US,1
1763,STORE_1763,EAST,DE,1
1764,STORE_1764,WEST,SG,0
1765,STORE_1765,WEST,DE,1
1766,STORE_1766,SOUTH,UK,0
1767,STORE_1767,EAST,US,1
1768,STORE_1768,CENTRAL,UK,0
1769,STORE_1769,SOUTH,FR,1
1770,STORE_1770,WEST,IN,0
1771,STORE_1771,CENTRAL,US,1
1772,STORE_1772,NORTH,US,1
1773,STORE_1773,CENTRAL,FR,1
1774,STORE_1774,WEST,FR,1
1775,STORE_1775,CENTRAL,IN,1
1776,STORE_1776,NORTH,DE,0
1777,STORE_1777,SOUTH,DE,1
1778,STORE_1778,WEST,IN,0
1779,STORE_1779,EAST,IN,1
1780,STORE_1780,WEST,US,0
1781,STORE_1781,EAST,FR,1
1782,STORE_1782,CENTRAL,UK,0
1783,STORE_1783,NORTH,DE,0
1784,STORE_1784,EAST,DE,0
1785,STORE_1785,WEST,UK,1
1786,STORE_1786,CENTRAL,US,1
1787,STORE_1787,EAST,IN,0
1788,STORE_1788,NORTH,UK,1
1789,STORE_1789,NORTH,UK,0
1790,STORE_1790,CENTRAL,IN,1
1791,STORE_1791,CENTRAL,DE,1
1792,STORE_1792,WEST,DE,0
1793,STORE_1793,NORTH,DE,1
1794,STORE_1794,SOUTH,IN,0
1795,STORE_1795,SOUTH,US,1
1796,STORE_1796,SOUTH,DE,0
1797,STORE_1797,WEST,UK,0
1798,STORE_1798,CENTRAL,IN,0
1799,STORE_1799,WEST,FR,1
1800,STORE_1800,WEST,SG,0
1801,STORE_1801,SOUTH,UK,1
1802,STORE_1802,SOUTH,UK,0
1803,STORE_1803,SOUTH,FR,0
1804,STORE_1804,EAST,UK,1
1805,STORE_1805,SOUTH,SG,1
1806,STORE_1806,CENTRAL,UK,0
1807,STORE_1807,EAST,IN,1
1808,STORE_1808,NORTH,IN,1
1809,STORE_1809,EAST,IN,0
1810,STORE_1810,WEST,SG,1
1811,STORE_1811,WEST,IN,1
1812,STORE_1812,CENTRAL,FR,0
1813,STORE_1813,CENTRAL,UK,0
1814,STORE_1814,EAST,US,0
1815,STORE_1815,EAST,FR,0
1816,STORE_1816,SOUTH,US,1
1817,STORE_1817,WEST,IN,0
1818,STORE_1818,NORTH,IN,1
1819,STORE_1819,CENTRAL,SG,1
1820,STORE_1820,WEST,SG,0
1821,STORE_1821,SOUTH,FR,0
1822,STORE_1822,CENTRAL,IN,1
1823,STORE_1823,CENTRAL,FR,1
1824,STORE_1824,EAST,DE,0
1825,STORE_1825,WEST,FR,0
1826,STORE_1826,EAST,UK,0
1827,STORE_1827,WEST,IN,0
1828,STORE_1828,EAST,US,0
1829,STORE_1829,SOUTH,DE,1
1830,STORE_1830,EAST,UK,0
1831,STORE_1831,EAST,DE,1
1832,STORE_1832,SOUTH,IN,0
1833,STORE_1833,EAST,SG,0
1834,STORE_1834,WEST,DE,1
1835,STORE_1835,EAST,DE,1
1836,STORE_1836,NORTH,IN,1
1837,STORE_1837,EAST,DE,0
1838,STORE_1838,WEST,IN,1
1839,STORE_1839,EAST,SG,0
1840,STORE_1840,EAST,DE,1
1841,STORE_1841,WEST,DE,0
1842,STORE_1842,NORTH,DE,0
1843,STORE_1843,CENTRAL,DE,0
1844,STORE_1844,EAST,SG,1
1845,STORE_1845,SOUTH,IN,1
1846,STORE_1846,EAST,FR,0
1847,STORE_1847,SOUTH,DE,1
1848,STORE_1848,SOUTH,DE,0
1849,STORE_1849,NORTH,IN,1
1850,STORE_1850,CENTRAL,FR,1
1851,STORE_1851,WEST,UK,0
1852,STORE_1852,NORTH,DE,1
1853,STORE_1853,EAST,SG,1
1854,STORE_1854,EAST,FR,1
1855,STORE_1855,SOUTH,FR,1
1856,STORE_1856,CENTRAL,UK,1
1857,STORE_1857,SOUTH,SG,0
1858,STORE_1858,WEST,FR,1
1859,STORE_1859,NORTH,UK,1
1860,STORE_1860,WEST,FR,1
1861,STORE_1861,EAST,SG,1
1862,STORE_1862,SOUTH,FR,0
1863,STORE_1863,EAST,SG,1
1864,STORE_1864,WEST,FR,1
1865,STORE_1865,SOUTH,FR,0
1866,STORE_1866,EAST,DE,0
1867,STORE_1867,SOUTH,SG,0
1868,STORE_1868,SOUTH,SG,0
1869,STORE_1869,SOUTH,DE,1
1870,STORE_1870,SOUTH,FR,0
1871,STORE_1871,WEST,SG,1
1872,STORE_1872,CENTRAL,DE,0
1873,STORE_1873,CENTRAL,DE,1
1874,STORE_1874,CENTRAL,DE,1
1875,STORE_1875,EAST,FR,1
1876,STORE_1876,EAST,DE,0
1877,STORE_1877,CENTRAL,IN,1
1878,STORE_1878,EAST,US,1
1879,STORE_1879,NORTH,FR,1
1880,STORE_1880,NORTH,SG,1
1881,STORE_1881,EAST,IN,0
1882,STORE_1882,WEST,UK,1
1883,STORE_1883,SOUTH,UK,1
1884,STORE_1884,NORTH,DE,0
1885,STORE_1885,SOUTH,IN,0
1886,STORE_1886,CENTRAL,IN,1
1887,STORE_1887,SOUTH,DE,1
1888,STORE_1888,CENTRAL,DE,1
1889,STORE_1889,SOUTH,DE,0
1890,STORE_1890,SOUTH,US,0
1891,STORE_1891,WEST,US,1
1892,STORE_1892,SOUTH,IN,1
1893,STORE_1893,CENTRAL,US,1
1894,STORE_1894,SOUTH,DE,0
1895,STORE_1895,SOUTH,IN,0
1896,STORE_1896,WEST,DE,1
1897,STORE_1897,SOUTH,DE,1
1898,STORE_1898,NORTH,UK,1
1899,STORE_1899,CENTRAL,IN,1
1900,STORE_1900,WEST,IN,0
1901,STORE_1901,SOUTH,FR,0
1902,STORE_1902,CENTRAL,SG,1
1903,STORE_1903,EAST,UK,0
1904,STORE_1904,WEST,UK,1
1905,STORE_1905,,DE,0
1906,STORE_1906,EAST,IN,0
1907,STORE_1907,WEST,SG,1
1908,STORE_1908,EAST,US,1
1909,STORE_1909,SOUTH,IN,0
1910,STORE_1910,EAST,UK,1
1911,STORE_1911,WEST,SG,1
1912,STORE_1912,CENTRAL,UK,0
1913,STORE_1913,SOUTH,US,0
1914,STORE_1914,NORTH,IN,1
1915,STORE_1915,EAST,SG,1
1916,STORE_1916,WEST,UK,0
1917,STORE_1917,EAST,UK,0
1918,STORE_1918,NORTH,IN,0
1919,STORE_1919,SOUTH,UK,0
1920,STORE_1920,NORTH,SG,1
1921,STORE_1921,CENTRAL,DE,0
1922,STORE_1922,NORTH,DE,0
1923,STORE_1923,EAST,SG,1
1924,STORE_1924,WEST,FR,1
1925,STORE_1925,NORTH,SG,0
1926,STORE_1926,WEST,FR,1
1927,STORE_1927,SOUTH,IN,0
1928,STORE_1928,WEST,DE,0
1929,STORE_1929,SOUTH,US,0
1930,STORE_1930,EAST,DE,1
1931,STORE_1931,CENTRAL,US,1
1932,STORE_1932,EAST,FR,0
1933,STORE_1933,NORTH,DE,1
1934,STORE_1934,EAST,FR,0
1935,STORE_1935,SOUTH,DE,1
1936,STORE_1936,SOUTH,US,0
1937,STORE_1937,NORTH,FR,1
1938,STORE_1938,NORTH,SG,0
1939,STORE_1939,SOUTH,IN,0
1940,STORE_1940,NORTH,SG,1
1941,STORE_1941,NORTH,FR,1
1942,STORE_1942,SOUTH,FR,1
1943,STORE_1943,WEST,FR,0
1944,STORE_1944,EAST,FR,0
1945,STORE_1945,EAST,DE,0
1946,STORE_1946,CENTRAL,US,1
1947,STORE_1947,WEST,UK,0
1948,STORE_1948,WEST,FR,1
1949,STORE_1949,SOUTH,UK,1
1950,STORE_1950,EAST,IN,1
1951,STORE_1951,EAST,DE,1
1952,STORE_1952,WEST,IN,1
1953,STORE_1953,SOUTH,IN,0
1954,STORE_1954,SOUTH,US,0
1955,STORE_1955,CENTRAL,UK,0
1956,STORE_1956,NORTH,SG,1
1957,STORE_1957,WEST,IN,0
1958,STORE_1958,SOUTH,US,0
1959,STORE_1959,WEST,UK,0
1960,STORE_1960,,DE,0
1961,STORE_1961,WEST,SG,1
1962,STORE_1962,NORTH,SG,1
1963,STORE_1963,NORTH,SG,0
1964,STORE_1964,CENTRAL,US,0
1965,STORE_1965,NORTH,FR,0
1966,STORE_1966,EAST,UK,0
1967,STORE_1967,WEST,SG,1
1968,STORE_1968,SOUTH,FR,0
1969,STORE_1969,CENTRAL,US,0
1970,STORE_1970,EAST,US,0
1971,STORE_1971,NORTH,FR,1
1972,STORE_1972,CENTRAL,IN,1
1973,STORE_1973,SOUTH,DE,0
1974,STORE_1974,NORTH,IN,1
1975,STORE_1975,WEST,UK,1
1976,STORE_1976,WEST,US,0
1977,STORE_1977,EAST,IN,0
1978,STORE_1978,CENTRAL,DE,1
1979,STORE_1979,NORTH,SG,0
1980,STORE_1980,CENTRAL,UK,0
1981,STORE_1981,,IN,1
1982,STORE_1982,CENTRAL,FR,0
1983,STORE_1983,SOUTH,US,1
1984,STORE_1984,CENTRAL,US,1
1985,STORE_1985,EAST,UK,0
1986,STORE_1986,WEST,DE,0
1987,STORE_1987,EAST,FR,0
1988,STORE_1988,SOUTH,US,0
1989,STORE_1989,CENTRAL,DE,1
1990,STORE_1990,EAST,FR,1
1991,STORE_1991,NORTH,FR,0
1992,STORE_1992,CENTRAL,US,1
1993,STORE_1993,EAST,SG,0
1994,STORE_1994,EAST,US,0
1995,STORE_1995,NORTH,IN,1
1996,STORE_1996,SOUTH,UK,1
1997,STORE_1997,WEST,SG,0
1998,STORE_1998,EAST,IN,0
1999,STORE_1999,NORTH,FR,0
2000,STORE_2000,CENTRAL,DE,0
